ComicType,page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year,APPEARANCES_R,
marvel,79795,Fiona Rivera (Earth-616),\/Fiona_Rivera_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,straight,Living Characters,4,Jan-95,1995,0.0019953807,
marvel,692285,Elias Flynn (Earth-616),\/Elias_Flynn_(Earth-616),Secret Identity,Bad Characters,Hazel Eyes,White Hair,Male Characters,straight,Deceased Characters,3,Jan-95,1995,0.0014965355,
marvel,169809,Fred Mercury (Earth-616),\/Fred_Mercury_(Earth-616),Secret Identity,Bad Characters,White Eyes,Black Hair,Male Characters,straight,Living Characters,3,Jun-95,1995,0.0014965355,
marvel,18513,Hokk Algol (Earth-616),\/Hokk_Algol_(Earth-616),Public Identity,Bad Characters,Green Eyes,Black Hair,Male Characters,straight,Living Characters,3,Jul-95,1995,0.0014965355,
marvel,12127,Laslo Magzel (Earth-616),\/Laslo_Magzel_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,straight,Deceased Characters,3,Mar-95,1995,0.0014965355,
marvel,476435,Peter Parker (Guardian) (Earth-616),\/Peter_Parker_(Guardian)_(Earth-616),Secret Identity,Bad Characters,Hazel Eyes,Brown Hair,Male Characters,straight,Deceased Characters,3,Mar-95,1995,0.0014965355,
marvel,42799,Skye (Earth-616),\/Skye_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Deceased Characters,3,Sep-95,1995,0.0014965355,
marvel,16846,Slorioth (Earth-616),\/Slorioth_(Earth-616),Secret Identity,Bad Characters,Orange Eyes,No Hair,Male Characters,straight,Living Characters,3,Feb-95,1995,0.0014965355,
marvel,4127,Willie Walkaway (Earth-616),\/Willie_Walkaway_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,3,Mar-95,1995,0.0014965355,
marvel,67322,Carson Rowntree (Earth-616),\/Carson_Rowntree_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,2,Mar-95,1995,0.0009976903,
marvel,263255,Cedaric (Earth-616),\/Cedaric_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,2,May-95,1995,0.0009976903,
marvel,663040,Domitian (Earth-616),\/Domitian_(Earth-616),Secret Identity,Bad Characters,White Eyes,White Hair,Male Characters,straight,Living Characters,2,Mar-95,1995,0.0009976903,
marvel,125885,Elalyth (Earth-616),\/Elalyth_(Earth-616),Secret Identity,Good Characters,Black Eyes,Black Hair,Female Characters,straight,Living Characters,2,Feb-95,1995,0.0009976903,
marvel,536200,Eva Slougart (Earth-616),\/Eva_Slougart_(Earth-616),Public Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,straight,Living Characters,2,Mar-95,1995,0.0009976903,
marvel,654388,Firefist (Earth-616),\/Firefist_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Brown Hair,Male Characters,straight,Living Characters,2,Jun-95,1995,0.0009976903,
marvel,67324,Sanction (Aaron) (Earth-616),\/Sanction_(Aaron)_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,straight,Living Characters,2,Mar-95,1995,0.0009976903,
marvel,686712,Skyline Killer (Earth-616),\/Skyline_Killer_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Deceased Characters,2,Mar-95,1995,0.0009976903,
marvel,402002,Sven Claris (Earth-616),\/Sven_Claris_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Deceased Characters,2,Jul-95,1995,0.0009976903,
marvel,704052,Alice Springs (Earth-616),\/Alice_Springs_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,1,Feb-95,1995,0.0004988452,
marvel,62359,Angel of Death (AIM Android) (Earth-616),\/Angel_of_Death_(AIM_Android)_(Earth-616),Secret Identity,Bad Characters,Orange Eyes,No Hair,Male Characters,straight,Living Characters,1,Jun-95,1995,0.0004988452,
marvel,303700,Circus Pants XVII (Earth-616),\/Circus_Pants_XVII_(Earth-616),Secret Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,straight,Living Characters,1,Dec-95,1995,0.0004988452,
marvel,18327,Daakor (Earth-616),\/Daakor_(Earth-616),No Dual Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,straight,Living Characters,1,Jan-95,1995,0.0004988452,
marvel,101624,Grind (Earth-616),\/Grind_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,straight,Living Characters,1,Mar-95,1995,0.0004988452,
marvel,658421,Paibok (Earth-9510),\/Paibok_(Earth-9510),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,straight,Living Characters,1,Oct-95,1995,0.0004988452,
marvel,35755,Persephone (Spinsterhood) (Earth-616),\/Persephone_(Spinsterhood)_(Earth-616),Secret Identity,Good Characters,White Eyes,Blond Hair,Female Characters,straight,Living Characters,1,Nov-95,1995,0.0004988452,
marvel,748376,Postmortem (Earth-616),\/Postmortem_(Earth-616),Secret Identity,Bad Characters,White Eyes,Bald,Male Characters,straight,Living Characters,1,Apr-95,1995,0.0004988452,
marvel,705586,Solemne Brannex (Earth-616),\/Solemne_Brannex_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,straight,Living Characters,1,Feb-95,1995,0.0004988452,
marvel,263165,Woodrow Truesmith (Earth-616),\/Woodrow_Truesmith_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,straight,Living Characters,1,Jan-95,1995,0.0004988452,
marvel,3891,Bastion (Earth-616),\/Bastion_(Earth-616),Secret Identity,Bad Characters,Hazel Eyes,White Hair,Male Characters,straight,Deceased Characters,85,May-96,1996,0.0424018397,
marvel,1602,Onslaught (Psychic Entity) (Earth-616),\/Onslaught_(Psychic_Entity)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,straight,Living Characters,60,May-96,1996,0.0299307104,
marvel,32384,Tsu-Zana (Earth-616),\/Tsu-Zana_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,48,Nov-96,1996,0.0239445683,
marvel,78887,Jessica Carradine (Earth-616),\/Jessica_Carradine_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,straight,Living Characters,34,May-96,1996,0.0169607359,
marvel,1420,Delilah (Earth-616),\/Delilah_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,straight,Living Characters,31,Aug-96,1996,0.0154642004,
marvel,25595,Vincente Fortunato (Earth-616),\/Vincente_Fortunato_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Bald,Male Characters,straight,Living Characters,29,Jul-96,1996,0.01446651,
marvel,29208,Desiree Winthrop (Earth-616),\/Desiree_Winthrop_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,25,Jan-96,1996,0.0124711293,
marvel,10128,Andrea Roarke (Earth-616),\/Andrea_Roarke_(Earth-616),Secret Identity,Bad Characters,Variable Eyes,Blond Hair,Female Characters,straight,Living Characters,24,Jul-96,1996,0.0119722842,
marvel,19449,Giacomo Fortunato (Earth-616),\/Giacomo_Fortunato_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,24,Jul-96,1996,0.0119722842,
marvel,295063,"Nicholas Fury (LMD, Heroes Reborn) (Earth-616)","\/Nicholas_Fury_(LMD,_Heroes_Reborn)_(Earth-616)",Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,straight,Living Characters,22,Nov-96,1996,0.0109745938,
marvel,2281,Kevin Tremain (Earth-616),\/Kevin_Tremain_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,straight,Deceased Characters,18,Mar-96,1996,0.0089792131,
marvel,234427,Fang (Replacement) (Earth-616),\/Fang_(Replacement)_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,straight,Deceased Characters,17,Jan-96,1996,0.0084803679,
marvel,2358,Gloria Mu\u00f1oz (Earth-616),\/Gloria_Mu%C3%B1oz_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,straight,Deceased Characters,15,Feb-96,1996,0.0074826776,
marvel,672598,Benjamin Grimm (Heroes Reborn) (Earth-616),\/Benjamin_Grimm_(Heroes_Reborn)_(Earth-616),Public Identity,Good Characters,Blue Eyes,No Hair,Male Characters,straight,Living Characters,13,Nov-96,1996,0.0064849873,
marvel,672594,Jonathan Storm (Heroes Reborn) (Earth-616),\/Jonathan_Storm_(Heroes_Reborn)_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,13,Nov-96,1996,0.0064849873,
marvel,672596,Susan Storm (Heroes Reborn) (Earth-616),\/Susan_Storm_(Heroes_Reborn)_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,13,Nov-96,1996,0.0064849873,
marvel,521160,Hybrid (Symbiote) (Earth-616),\/Hybrid_(Symbiote)_(Earth-616),Secret Identity,Neutral Characters,White Eyes,No Hair,Agender Characters,straight,Living Characters,10,Jan-96,1996,0.0049884517,
marvel,404716,Roust (Earth-616),\/Roust_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Blond Hair,Male Characters,straight,Living Characters,10,Oct-96,1996,0.0049884517,
marvel,295594,Amora (Heroes Reborn) (Earth-616),\/Amora_(Heroes_Reborn)_(Earth-616),Public Identity,Bad Characters,Green Eyes,Yellow Hair,Female Characters,straight,Living Characters,9,Nov-96,1996,0.0044896066,
marvel,503228,Cary St. Lawrence (Earth-616),\/Cary_St._Lawrence_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,straight,Living Characters,9,Oct-96,1996,0.0044896066,
marvel,338865,Josephine Pulaski (Earth-616),\/Josephine_Pulaski_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,straight,Living Characters,8,Jan-96,1996,0.0039907614,
marvel,7670,Kamal el Alaoui (Earth-616),\/Kamal_el_Alaoui_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,8,Nov-96,1996,0.0039907614,
marvel,401845,Choocho Colon (Earth-616),\/Choocho_Colon_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,7,Feb-96,1996,0.0034919162,
marvel,401677,Carlie Colon (Earth-616),\/Carlie_Colon_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,straight,Living Characters,6,Feb-96,1996,0.002993071,
marvel,293674,Master Man (Heroes Reborn) (Earth-616),\/Master_Man_(Heroes_Reborn)_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,6,Sep-96,1996,0.002993071,
marvel,16316,Trevor Chase (Earth-616),\/Trevor_Chase_(Earth-616),Public Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,straight,Living Characters,6,Oct-96,1996,0.002993071,
marvel,347156,Ultron (Heroes Reborn) (Earth-616),\/Ultron_(Heroes_Reborn)_(Earth-616),Public Identity,Bad Characters,Red Eyes,No Hair,Male Characters,straight,Living Characters,6,Nov-96,1996,0.002993071,
marvel,9516,Emma Steed (Earth-616),\/Emma_Steed_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,straight,Living Characters,5,Apr-96,1996,0.0024942259,
marvel,2516,Jane Hampshire (Earth-616),\/Jane_Hampshire_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Pink Hair,Female Characters,straight,Living Characters,5,Apr-96,1996,0.0024942259,
marvel,348742,Jennifer Walters (Heroes Reborn) (Earth-616),\/Jennifer_Walters_(Heroes_Reborn)_(Earth-616),Public Identity,Good Characters,Green Eyes,Brown Hair,Female Characters,straight,Living Characters,5,Nov-96,1996,0.0024942259,
marvel,401683,Luz Santos (Earth-616),\/Luz_Santos_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,straight,Living Characters,5,Feb-96,1996,0.0024942259,
marvel,35890,Sinjin Quarrel (Earth-616),\/Sinjin_Quarrel_(Earth-616),Secret Identity,Good Characters,Gold Eyes,Black Hair,Male Characters,straight,Living Characters,5,Dec-96,1996,0.0024942259,
marvel,14607,Alan Wilson (Earth-616),\/Alan_Wilson_(Earth-616),Secret Identity,Bad Characters,White Eyes,Black Hair,Male Characters,straight,Living Characters,4,Apr-96,1996,0.0019953807,
marvel,22994,Eglantina Punnett (Earth-616),\/Eglantina_Punnett_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,4,Jan-96,1996,0.0019953807,
marvel,22995,Jack Holyoak (Earth-616),\/Jack_Holyoak_(Earth-616),Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,straight,Living Characters,4,Jan-96,1996,0.0019953807,
marvel,404727,Joust (Earth-616),\/Joust_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Blond Hair,Male Characters,straight,Living Characters,4,Oct-96,1996,0.0019953807,
marvel,401679,Juanito Candido (Earth-616),\/Juanito_Candido_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,4,Feb-96,1996,0.0019953807,
marvel,249107,Kyle Barker (Earth-616),\/Kyle_Barker_(Earth-616),Public Identity,Bad Characters,Yellow Eyes,Brown Hair,Male Characters,straight,Living Characters,4,Jan-96,1996,0.0019953807,
marvel,401681,Melissa Maro (Earth-616),\/Melissa_Maro_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,straight,Living Characters,4,Mar-96,1996,0.0019953807,
marvel,14605,Quentin Templeton (Earth-616),\/Quentin_Templeton_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,4,Apr-96,1996,0.0019953807,
marvel,249042,Ralph Brickman (Earth-616),\/Ralph_Brickman_(Earth-616),Public Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,straight,Living Characters,4,Nov-96,1996,0.0019953807,
marvel,401684,Ripper (Earth-616),\/Ripper_(Earth-616),Secret Identity,Bad Characters,Silver Eyes,White Hair,Female Characters,straight,Deceased Characters,4,May-96,1996,0.0019953807,
marvel,16705,Vincente Cimetta (Earth-616),\/Vincente_Cimetta_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,Bald,Male Characters,straight,Living Characters,4,Feb-96,1996,0.0019953807,
marvel,610203,Ahmbra (Earth-616),\/Ahmbra_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,3,Nov-96,1996,0.0014965355,
marvel,407771,Jack Cole (Earth-616),\/Jack_Cole_(Earth-616),Public Identity,Bad Characters,Black Eyes,Blond Hair,Male Characters,straight,Living Characters,3,Oct-96,1996,0.0014965355,
marvel,7664,Victor Ludwig (Earth-616),\/Victor_Ludwig_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Blond Hair,Male Characters,straight,Living Characters,3,Nov-96,1996,0.0014965355,
marvel,407774,Watts (Earth-616),\/Watts_(Earth-616),Secret Identity,Neutral Characters,Black Eyes,Black Hair,Female Characters,straight,Living Characters,3,Oct-96,1996,0.0014965355,
marvel,610207,Zenna (Earth-616),\/Zenna_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,3,Nov-96,1996,0.0014965355,
marvel,3811,Angelface (Earth-616),\/Angelface_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,straight,Deceased Characters,2,May-96,1996,0.0009976903,
marvel,493518,Baal (Sandstormers) (Earth-616),\/Baal_(Sandstormers)_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Bald,Male Characters,straight,Deceased Characters,2,Oct-96,1996,0.0009976903,
marvel,101629,Harith Damyish (Earth-616),\/Harith_Damyish_(Earth-616),Public Identity,Bad Characters,Grey Eyes,Brown Hair,Male Characters,straight,Living Characters,2,Dec-96,1996,0.0009976903,
marvel,625734,Jara (Earth-616),\/Jara_(Earth-616),Public Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,straight,Deceased Characters,2,Apr-96,1996,0.0009976903,
marvel,259039,Price (Worldengine) (Earth-616),\/Price_(Worldengine)_(Earth-616),Public Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,straight,Deceased Characters,2,Jan-96,1996,0.0009976903,
marvel,343148,Veeda Leebre (Earth-616),\/Veeda_Leebre_(Earth-616),Public Identity,Neutral Characters,White Eyes,No Hair,Male Characters,straight,Living Characters,2,Apr-96,1996,0.0009976903,
marvel,418108,Bav-Tek (Earth-616),\/Bav-Tek_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Bald,Male Characters,straight,Living Characters,1,Mar-96,1996,0.0004988452,
marvel,30490,Bridgit Shane (Earth-616),\/Bridgit_Shane_(Earth-616),Public Identity,Good Characters,Green Eyes,Red Hair,Female Characters,straight,Living Characters,1,Jan-96,1996,0.0004988452,
marvel,19315,Estelle Geis (Earth-616),\/Estelle_Geis_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,1,Apr-96,1996,0.0004988452,
marvel,626037,Hav-Rogg (Earth-616),\/Hav-Rogg_(Earth-616),Public Identity,Good Characters,Red Eyes,Red Hair,Male Characters,straight,Living Characters,1,Mar-96,1996,0.0004988452,
marvel,625738,Helkooky (Earth-616),\/Helkooky_(Earth-616),Public Identity,Neutral Characters,Green Eyes,No Hair,Male Characters,straight,Living Characters,1,Jan-96,1996,0.0004988452,
marvel,466594,Lorna Nichols (Earth-616),\/Lorna_Nichols_(Earth-616),Public Identity,Good Characters,White Eyes,Blond Hair,Female Characters,straight,Living Characters,1,Mar-96,1996,0.0004988452,
marvel,43890,Nicholas Rutledge (Earth-616),\/Nicholas_Rutledge_(Earth-616),Public Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,straight,Living Characters,1,May-96,1996,0.0004988452,
marvel,555135,Scarab (Clan Akkaba) (Earth-616),\/Scarab_(Clan_Akkaba)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Female Characters,straight,Deceased Characters,1,Dec-96,1996,0.0004988452,
marvel,15779,White Raven (Earth-616),\/White_Raven_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Red Hair,Female Characters,straight,Living Characters,1,Jun-96,1996,0.0004988452,
marvel,19527,Jill Stacy (Earth-616),\/Jill_Stacy_(Earth-616),Public Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,straight,Living Characters,97,Jan-97,1997,0.0483879818,
marvel,1894,Helen Takahama (Earth-616),\/Helen_Takahama_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,straight,Living Characters,78,Apr-97,1997,0.0389099235,
marvel,6830,Dallas Riordan (Earth-616),\/Dallas_Riordan_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,straight,Living Characters,76,Apr-97,1997,0.0379122332,
marvel,1304,Cecilia Reyes (Earth-616),\/Cecilia_Reyes_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,straight,Living Characters,74,Jun-97,1997,0.0369145428,
marvel,1864,Irene Merryweather (Earth-616),\/Irene_Merryweather_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,straight,Living Characters,60,Nov-97,1997,0.0299307104,
marvel,19486,Alexei Kravinoff (Earth-616),\/Alexei_Kravinoff_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,50,Feb-97,1997,0.0249422587,
